date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:48:24	12220/12220	---M--	200	added ('OK')	font/woff2	etag:%222fbc-5bcde0f84ad77%22	https://preview.colorlib.com/theme/calvin/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/fonts/fa-regular-400.woff2	(from https://preview.colorlib.com/theme/calvin/assets/css/fontawesome-all.min.css)
17:48:24	14712/14712	---M--	200	added ('OK')	font/woff	etag:%223978-5bcde0fc40863%22	https://preview.colorlib.com/theme/calvin/assets/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/fonts/fa-regular-400.woff	(from https://preview.colorlib.com/theme/calvin/assets/css/fontawesome-all.min.css)
17:48:24	30928/30928	---MCZ	200	added ('OK')	font/ttf	etag:W/%2278d0-5bcde1017a6dd%22	https://preview.colorlib.com/theme/calvin/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/fonts/fa-regular-400.ttf	(from https://preview.colorlib.com/theme/calvin/assets/css/fontawesome-all.min.css)
17:48:25	107199/107199	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221a2bf-5bcde0f7f3ed3%22	https://preview.colorlib.com/theme/calvin/assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/fonts/fa-regular-400.svg	(from https://preview.colorlib.com/theme/calvin/assets/css/fontawesome-all.min.css)
17:48:26	102152/102152	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2218f08-5bcde0f993f26%22	https://preview.colorlib.com/theme/calvin/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/fonts/fa-solid-900.eot	(from https://preview.colorlib.com/theme/calvin/assets/css/fontawesome-all.min.css)
17:48:26	102152/102152	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2218f08-5bcde0f993f26%22	https://preview.colorlib.com/theme/calvin/assets/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/fonts/fa-solid-900d41d.eot	(from https://preview.colorlib.com/theme/calvin/assets/css/fontawesome-all.min.css)
17:48:26	38784/38784	---M--	200	added ('OK')	font/woff2	etag:%229780-5bcde1029a849%22	https://preview.colorlib.com/theme/calvin/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/fonts/fa-solid-900.woff2	(from https://preview.colorlib.com/theme/calvin/assets/css/fontawesome-all.min.css)
17:48:27	48704/48704	---M--	200	added ('OK')	font/woff	etag:%22be40-5bcde100e8eb7%22	https://preview.colorlib.com/theme/calvin/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/fonts/fa-solid-900.woff	(from https://preview.colorlib.com/theme/calvin/assets/css/fontawesome-all.min.css)
17:48:27	101932/101932	---MCZ	200	added ('OK')	font/ttf	etag:W/%2218e2c-5bcde0f53aa75%22	https://preview.colorlib.com/theme/calvin/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/fonts/fa-solid-900.ttf	(from https://preview.colorlib.com/theme/calvin/assets/css/fontawesome-all.min.css)
17:48:28	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221339c-5bcde0fad1554%22	https://preview.colorlib.com/theme/calvin/assets/fonts/themify.eot?-fvbane	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/fonts/themify9f24.eot	(from https://preview.colorlib.com/theme/calvin/assets/css/themify-icons.css)
17:48:28	378215/378215	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c567-5bcde0fedf6e0%22	https://preview.colorlib.com/theme/calvin/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/fonts/fa-solid-900.svg	(from https://preview.colorlib.com/theme/calvin/assets/css/fontawesome-all.min.css)
17:48:30	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221339c-5bcde0fad1554%22	https://preview.colorlib.com/theme/calvin/assets/fonts/themify.eot?	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/fonts/themifyd41d.eot	(from https://preview.colorlib.com/theme/calvin/assets/css/themify-icons.css)
17:48:30	56108/56108	---M--	200	added ('OK')	font/woff	etag:%22db2c-5bcde11314556%22	https://preview.colorlib.com/theme/calvin/assets/fonts/themify.woff?-fvbane	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/fonts/themify9f24.woff	(from https://preview.colorlib.com/theme/calvin/assets/css/themify-icons.css)
17:48:30	78584/78584	---MCZ	200	added ('OK')	font/ttf	etag:W/%22132f8-5bcde0f907520%22	https://preview.colorlib.com/theme/calvin/assets/fonts/themify.ttf?-fvbane	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/fonts/themify9f24.ttf	(from https://preview.colorlib.com/theme/calvin/assets/css/themify-icons.css)
17:48:31	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223931d-5bcde0fdabcf3%22	https://preview.colorlib.com/theme/calvin/assets/fonts/themify.svg?-fvbane	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/fonts/themify9f24.svg	(from https://preview.colorlib.com/theme/calvin/assets/css/themify-icons.css)
17:48:31	42765/42765	---M--	200	added ('OK')	image/png	etag:%22a70d-5bcdedad5ba2f%22	https://preview.colorlib.com/theme/calvin/assets/img/hero/h1_hero.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/hero/h1_hero.png	(from https://preview.colorlib.com/theme/calvin/assets/css/style.css)
17:48:32	18521/18521	---M--	200	added ('OK')	image/png	etag:%224859-5bcdedae43145%22	https://preview.colorlib.com/theme/calvin/assets/img/hero/hero2.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/hero/hero2.png	(from https://preview.colorlib.com/theme/calvin/assets/css/style.css)
17:48:32	1661/1661	---M--	200	added ('OK')	image/png	etag:%2267d-5bcded9a0a5fe%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/primary-check.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/primary-check.png	(from https://preview.colorlib.com/theme/calvin/assets/css/style.css)
17:48:33	1205/1205	---M--	200	added ('OK')	image/png	etag:%224b5-5bcded94fd6b4%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/success-check.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/success-check.png	(from https://preview.colorlib.com/theme/calvin/assets/css/style.css)
17:48:34	1249/1249	---M--	200	added ('OK')	image/png	etag:%224e1-5bcded9e0ac73%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/disabled-check.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/disabled-check.png	(from https://preview.colorlib.com/theme/calvin/assets/css/style.css)
17:48:35	1284/1284	---M--	200	added ('OK')	image/png	etag:%22504-5bcded980ba33%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/primary-radio.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/primary-radio.png	(from https://preview.colorlib.com/theme/calvin/assets/css/style.css)
17:48:35	1209/1209	---M--	200	added ('OK')	image/png	etag:%224b9-5bcded92f4eaa%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/success-radio.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/success-radio.png	(from https://preview.colorlib.com/theme/calvin/assets/css/style.css)
17:48:36	1173/1173	---M--	200	added ('OK')	image/png	etag:%22495-5bcded9d35e3c%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/disabled-radio.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/disabled-radio.png	(from https://preview.colorlib.com/theme/calvin/assets/css/style.css)
17:48:36	453240/453240	---M--	200	added ('OK')	image/png	etag:%226ea78-5bcded87dc201%22	https://preview.colorlib.com/theme/calvin/assets/img/blog/single_blog_1.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/blog/single_blog_1.png	(from https://preview.colorlib.com/theme/calvin/blog.html)
17:48:37	452936/452936	---M--	200	added ('OK')	image/png	etag:%226e948-5bcded868848f%22	https://preview.colorlib.com/theme/calvin/assets/img/blog/single_blog_3.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/blog/single_blog_3.png	(from https://preview.colorlib.com/theme/calvin/blog.html)
17:48:38	382831/382831	---M--	200	added ('OK')	image/png	etag:%225d76f-5bcded85b45f8%22	https://preview.colorlib.com/theme/calvin/assets/img/blog/single_blog_2.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/blog/single_blog_2.png	(from https://preview.colorlib.com/theme/calvin/blog.html)
17:48:38	346773/346773	---M--	200	added ('OK')	image/png	etag:%2254a95-5bcded83e09ac%22	https://preview.colorlib.com/theme/calvin/assets/img/blog/single_blog_4.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/blog/single_blog_4.png	(from https://preview.colorlib.com/theme/calvin/blog.html)
17:48:38	16236/16236	---M--	200	added ('OK')	image/png	etag:%223f6c-5bcded6967549%22	https://preview.colorlib.com/theme/calvin/assets/img/post/post_1.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/post/post_1.png	(from https://preview.colorlib.com/theme/calvin/blog.html)
17:48:39	485273/485273	---M--	200	added ('OK')	image/png	etag:%2276799-5bcded84433c8%22	https://preview.colorlib.com/theme/calvin/assets/img/blog/single_blog_5.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/blog/single_blog_5.png	(from https://preview.colorlib.com/theme/calvin/blog.html)
17:48:39	13468/13468	---M--	200	added ('OK')	image/png	etag:%22349c-5bcded6aad7fb%22	https://preview.colorlib.com/theme/calvin/assets/img/post/post_2.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/post/post_2.png	(from https://preview.colorlib.com/theme/calvin/blog.html)
17:48:39	14552/14552	---M--	200	added ('OK')	image/png	etag:%2238d8-5bcded6aa5afb%22	https://preview.colorlib.com/theme/calvin/assets/img/post/post_3.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/post/post_3.png	(from https://preview.colorlib.com/theme/calvin/blog.html)
17:48:40	11818/11818	---M--	200	added ('OK')	image/png	etag:%222e2a-5bcded6ce8c83%22	https://preview.colorlib.com/theme/calvin/assets/img/post/post_4.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/post/post_4.png	(from https://preview.colorlib.com/theme/calvin/blog.html)
17:48:40	21217/21217	---M--	200	added ('OK')	image/png	etag:%2252e1-5bcded6cf3863%22	https://preview.colorlib.com/theme/calvin/assets/img/post/post_5.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/post/post_5.png	(from https://preview.colorlib.com/theme/calvin/blog.html)
17:48:41	17631/17631	---M--	200	added ('OK')	image/png	etag:%2244df-5bcded6bdd34e%22	https://preview.colorlib.com/theme/calvin/assets/img/post/post_6.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/post/post_6.png	(from https://preview.colorlib.com/theme/calvin/blog.html)
17:48:41	20969/20969	---M--	200	added ('OK')	image/png	etag:%2251e9-5bcded6bdd34e%22	https://preview.colorlib.com/theme/calvin/assets/img/post/post_7.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/post/post_7.png	(from https://preview.colorlib.com/theme/calvin/blog.html)
17:48:41	16499/16499	---M--	200	added ('OK')	image/png	etag:%224073-5bcded6f4350a%22	https://preview.colorlib.com/theme/calvin/assets/img/post/post_8.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/post/post_8.png	(from https://preview.colorlib.com/theme/calvin/blog.html)
17:48:42	17231/17231	---M--	200	added ('OK')	image/png	etag:%22434f-5bcded6e1c656%22	https://preview.colorlib.com/theme/calvin/assets/img/post/post_9.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/post/post_9.png	(from https://preview.colorlib.com/theme/calvin/blog.html)
17:48:42	19266/19266	---M--	200	added ('OK')	image/png	etag:%224b42-5bcded6e158f6%22	https://preview.colorlib.com/theme/calvin/assets/img/post/post_10.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/post/post_10.png	(from https://preview.colorlib.com/theme/calvin/blog.html)
17:48:43	9547/9547	---M--	200	added ('OK')	image/png	etag:%22254b-5bcded695e8a9%22	https://preview.colorlib.com/theme/calvin/assets/img/post/preview.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/post/preview.png	(from https://preview.colorlib.com/theme/calvin/blog_details.html)
17:48:43	8977/8977	---M--	200	added ('OK')	image/png	etag:%222311-5bcded6f3a86a%22	https://preview.colorlib.com/theme/calvin/assets/img/post/next.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/post/next.png	(from https://preview.colorlib.com/theme/calvin/blog_details.html)
17:48:44	17489/17489	---M--	200	added ('OK')	image/png	etag:%224451-5bcded8d16fa9%22	https://preview.colorlib.com/theme/calvin/assets/img/blog/author.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/blog/author.png	(from https://preview.colorlib.com/theme/calvin/blog_details.html)
17:48:44	11303/11303	---M--	200	added ('OK')	image/png	etag:%222c27-5bcded88c3917%22	https://preview.colorlib.com/theme/calvin/assets/img/blog/comment_1.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/blog/comment_1.png	(from https://preview.colorlib.com/theme/calvin/blog_details.html)
17:48:45	10561/10561	---M--	200	added ('OK')	image/png	etag:%222941-5bcded8929213%22	https://preview.colorlib.com/theme/calvin/assets/img/blog/comment_2.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/blog/comment_2.png	(from https://preview.colorlib.com/theme/calvin/blog_details.html)
17:48:45	11401/11401	---M--	200	added ('OK')	image/png	etag:%222c89-5bcded8b1b2be%22	https://preview.colorlib.com/theme/calvin/assets/img/blog/comment_3.png	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/blog/comment_3.png	(from https://preview.colorlib.com/theme/calvin/blog_details.html)
17:48:46	14520/14520	---M--	200	added ('OK')	image/jpeg	etag:%2238b8-5bcded9cf56ff%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/d.jpg	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/d.jpg	(from https://preview.colorlib.com/theme/calvin/elements.html)
17:48:46	1879/1879	---M--	200	added ('OK')	image/jpeg	etag:%22757-5bcded974083c%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/f1.jpg	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/f1.jpg	(from https://preview.colorlib.com/theme/calvin/elements.html)
17:48:47	1957/1957	---M--	200	added ('OK')	image/jpeg	etag:%227a5-5bcded98f120a%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/f2.jpg	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/f2.jpg	(from https://preview.colorlib.com/theme/calvin/elements.html)
17:48:48	2423/2423	---M--	200	added ('OK')	image/jpeg	etag:%22977-5bcded9b1bcf2%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/f3.jpg	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/f3.jpg	(from https://preview.colorlib.com/theme/calvin/elements.html)
17:48:48	1559/1559	---M--	200	added ('OK')	image/jpeg	etag:%22617-5bcded94f8894%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/f4.jpg	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/f4.jpg	(from https://preview.colorlib.com/theme/calvin/elements.html)
17:48:49	1825/1825	---M--	200	added ('OK')	image/jpeg	etag:%22721-5bcded9615b08%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/f5.jpg	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/f5.jpg	(from https://preview.colorlib.com/theme/calvin/elements.html)
17:48:49	1427/1427	---M--	200	added ('OK')	image/jpeg	etag:%22593-5bcded940c35e%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/f6.jpg	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/f6.jpg	(from https://preview.colorlib.com/theme/calvin/elements.html)
17:48:50	1516/1516	---M--	200	added ('OK')	image/jpeg	etag:%225ec-5bcded91c91d7%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/f7.jpg	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/f7.jpg	(from https://preview.colorlib.com/theme/calvin/elements.html)
17:48:50	1343/1343	---M--	200	added ('OK')	image/jpeg	etag:%2253f-5bcded9c00529%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/f8.jpg	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/f8.jpg	(from https://preview.colorlib.com/theme/calvin/elements.html)
17:48:51	124531/124531	---M--	200	added ('OK')	image/jpeg	etag:%221e673-5bcded964f4e6%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/g1.jpg	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/g1.jpg	(from https://preview.colorlib.com/theme/calvin/elements.html)
17:48:51	116798/116798	---M--	200	added ('OK')	image/jpeg	etag:%221c83e-5bcded940947e%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/g2.jpg	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/g2.jpg	(from https://preview.colorlib.com/theme/calvin/elements.html)
17:48:51	81581/81581	---M--	200	added ('OK')	image/jpeg	etag:%2213ead-5bcded931bfa8%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/g3.jpg	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/g3.jpg	(from https://preview.colorlib.com/theme/calvin/elements.html)
17:48:52	84926/84926	---M--	200	added ('OK')	image/jpeg	etag:%2214bbe-5bcded9845411%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/g4.jpg	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/g4.jpg	(from https://preview.colorlib.com/theme/calvin/elements.html)
17:48:52	64607/64607	---M--	200	added ('OK')	image/jpeg	etag:%22fc5f-5bcded972913d%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/g5.jpg	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/g5.jpg	(from https://preview.colorlib.com/theme/calvin/elements.html)
17:48:53	74445/74445	---M--	200	added ('OK')	image/jpeg	etag:%22122cd-5bcded9949fe6%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/g6.jpg	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/g6.jpg	(from https://preview.colorlib.com/theme/calvin/elements.html)
17:48:53	157297/157297	---M--	200	added ('OK')	image/jpeg	etag:%2226671-5bcded9a6fefa%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/g7.jpg	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/g7.jpg	(from https://preview.colorlib.com/theme/calvin/elements.html)
17:48:54	16790/16790	---M--	200	added ('OK')	image/jpeg	etag:%224196-5bcded9b556d0%22	https://preview.colorlib.com/theme/calvin/assets/img/elements/g8.jpg	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/assets/img/elements/g8.jpg	(from https://preview.colorlib.com/theme/calvin/elements.html)
17:48:54	2272/2272	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Nov%202022%2012:18:56%20GMT	https://preview.colorlib.com/theme/calvin/%22https://maps.gstatic.com/mapfiles/openhand_8_8.cur%22	C:/My%20Web%20Sites/resume1/preview.colorlib.com/theme/calvin/_https_/maps.gstatic.com/mapfiles/openhand_8_8.cur_	(from https://preview.colorlib.com/theme/calvin/contact.html)
17:48:54	1642/1642	---M--	200	added ('OK')	image/png	date:Tue,%2018%20May%202021%2019:15:00%20GMT	https://maps.gstatic.com/mapfiles/api-3/images/google_white5.png	C:/My%20Web%20Sites/resume1/maps.gstatic.com/mapfiles/api-3/images/google_white5.png	(from https://preview.colorlib.com/theme/calvin/contact.html)
